Origin_Zone,Destination_Zone,Start_date,End_Date,Purpose,Time_of_Day,Subscriber_Class,Count,SZCount
37,22,20150401,20150430,H00:H24,HBO,Resident,5.37,5.37
30,20,20150401,20150430,H00:H24,NHB,Visitor,24.69,4.94
20,19,20150401,20150430,H00:H24,NHB,Resident,25.77,6.44
32,21,20150401,20150430,H00:H24,NHB,Resident,21.28,8.51
7,38,20150401,20150430,H00:H24,NHB,Resident,103.19,41.28
36,4,20150401,20150430,H00:H24,HBO,Resident,63.05,12.61
25,22,20150401,20150430,H00:H24,NHB,Resident,60.73,17.35
39,30,20150401,20150430,H00:H24,NHB,Resident,30.01,15.00
24,39,20150401,20150430,H00:H24,HBO,Resident,52.24,19.00
40,25,20150401,20150430,H00:H24,HBO,Resident,103.69,22.22
24,29,20150401,20150430,H00:H24,HBO,Resident,23.11,7.11
5,20,20150401,20150430,H00:H24,HBO,Resident,61.62,7.70
28,4,20150401,20150430,H00:H24,HBW,Resident,37.46,7.49
34,9,20150401,20150430,H00:H24,NHB,Visitor,74.35,6.20
38,40,20150401,20150430,H00:H24,HBO,Resident,41.70,17.87
36,37,20150401,20150430,H00:H24,HBO,Resident,96.38,32.13
35,12,20150401,20150430,H00:H24,NHB,Resident,148.22,46.32
27,37,20150401,20150430,H00:H24,HBW,Resident,38.72,12.91
22,15,20150401,20150430,H00:H24,NHB,Visitor,45.19,7.53
39,19,20150401,20150430,H00:H24,NHB,Resident,49.54,21.23
19,39,20150401,20150430,H00:H24,NHB,Resident,27.56,18.37
21,34,20150401,20150430,H00:H24,HBW,Resident,44.09,37.79
32,27,20150401,20150430,H00:H24,HBO,Resident,74.68,10.67
12,5,20150401,20150430,H00:H24,NHB,Visitor,60.31,7.54
36,8,20150401,20150430,H00:H24,NHB,Resident,119.58,7.97
25,19,20150401,20150430,H00:H24,HBO,Resident,68.23,20.99
4,35,20150401,20150430,H00:H24,NHB,Resident,25.31,8.44
38,3,20150401,20150430,H00:H24,HBO,Resident,37.14,14.86
35,32,20150401,20150430,H00:H24,NHB,Resident,52.53,21.01
21,33,20150401,20150430,H00:H24,HBO,Resident,27.02,9.01
33,32,20150401,20150430,H00:H24,HBO,Resident,93.45,31.15
32,30,20150401,20150430,H00:H24,HBW,Resident,16.59,8.30
5,40,20150401,20150430,H00:H24,NHB,Resident,35.07,14.03
25,39,20150401,20150430,H00:H24,NHB,Visitor,60.38,8.63
18,7,20150401,20150430,H00:H24,NHB,Resident,46.77,7.80
3,32,20150401,20150430,H00:H24,HBO,Resident,17.61,13.21
21,35,20150401,20150430,H00:H24,HBO,Resident,76.55,25.52
20,32,20150401,20150430,H00:H24,NHB,Resident,54.20,16.26
32,9,20150401,20150430,H00:H24,HBW,Resident,72.71,36.35
4,34,20150401,20150430,H00:H24,NHB,Visitor,63.53,6.35
35,29,20150401,20150430,H00:H24,NHB,Visitor,7.64,7.64
29,35,20150401,20150430,H00:H24,NHB,Visitor,7.64,7.64
23,37,20150401,20150430,H00:H24,HBO,Resident,49.00,8.17
32,40,20150401,20150430,H00:H24,HBO,Resident,34.58,25.93
35,28,20150401,20150430,H00:H24,HBW,Resident,20.84,10.42
6,29,20150401,20150430,H00:H24,NHB,Resident,27.85,6.96
22,28,20150401,20150430,H00:H24,HBO,Resident,25.12,8.37
4,35,20150401,20150430,H00:H24,NHB,Visitor,18.89,18.89
23,8,20150401,20150430,H00:H24,NHB,Resident,42.03,21.02
32,38,20150401,20150430,H00:H24,HBO,Resident,28.57,19.05
38,32,20150401,20150430,H00:H24,HBO,Resident,19.47,19.47
3,21,20150401,20150430,H00:H24,NHB,Resident,28.25,5.65
24,33,20150401,20150430,H00:H24,HBO,Resident,23.57,7.86
31,29,20150401,20150430,H00:H24,HBW,Resident,61.60,13.69
23,19,20150401,20150430,H00:H24,NHB,Resident,62.55,5.21
6,22,20150401,20150430,H00:H24,HBO,Resident,123.78,17.68
37,35,20150401,20150430,H00:H24,HBW,Resident,32.36,21.57
37,29,20150401,20150430,H00:H24,NHB,Resident,6.23,6.23
35,33,20150401,20150430,H00:H24,NHB,Resident,69.46,7.72
20,26,20150401,20150430,H00:H24,NHB,Visitor,17.56,11.71
4,26,20150401,20150430,H00:H24,NHB,Resident,13.91,6.96
37,2,20150401,20150430,H00:H24,HBO,Resident,18.33,13.75
40,10,20150401,20150430,H00:H24,NHB,Resident,82.10,10.95
18,8,20150401,20150430,H00:H24,HBW,Resident,38.33,5.48
25,3,20150401,20150430,H00:H24,HBW,Resident,20.32,6.77
30,40,20150401,20150430,H00:H24,NHB,Resident,40.46,20.23
23,4,20150401,20150430,H00:H24,NHB,Resident,26.99,13.50
33,25,20150401,20150430,H00:H24,NHB,Resident,38.43,30.74
33,23,20150401,20150430,H00:H24,NHB,Resident,17.72,2.95
34,29,20150401,20150430,H00:H24,NHB,Visitor,33.51,6.70
23,27,20150401,20150430,H00:H24,NHB,Resident,29.95,9.98
27,32,20150401,20150430,H00:H24,NHB,Visitor,18.19,9.10
13,29,20150401,20150430,H00:H24,NHB,Visitor,86.40,21.60
36,35,20150401,20150430,H00:H24,HBO,Resident,120.29,32.08
21,15,20150401,20150430,H00:H24,NHB,Visitor,158.28,7.91
37,31,20150401,20150430,H00:H24,HBW,Resident,7.60,3.80
35,2,20150401,20150430,H00:H24,HBW,Resident,66.14,24.80
37,13,20150401,20150430,H00:H24,HBW,Resident,101.40,33.80
13,37,20150401,20150430,H00:H24,HBW,Resident,80.91,46.23
35,9,20150401,20150430,H00:H24,NHB,Visitor,29.20,7.30
26,35,20150401,20150430,H00:H24,HBO,Resident,45.37,27.22
4,33,20150401,20150430,H00:H24,NHB,Resident,28.96,7.24
35,5,20150401,20150430,H00:H24,HBW,Resident,13.41,6.71
5,36,20150401,20150430,H00:H24,HBW,Resident,30.88,6.18
25,22,20150401,20150430,H00:H24,HBW,Resident,63.20,9.03
19,22,20150401,20150430,H00:H24,NHB,Visitor,10.88,5.44
33,5,20150401,20150430,H00:H24,NHB,Resident,12.10,6.05
38,31,20150401,20150430,H00:H24,NHB,Visitor,27.73,6.93
32,37,20150401,20150430,H00:H24,HBO,Resident,8.47,8.47
40,31,20150401,20150430,H00:H24,HBW,Resident,93.95,8.54
33,21,20150401,20150430,H00:H24,NHB,Visitor,30.78,15.39
38,2,20150401,20150430,H00:H24,HBW,Resident,50.65,4.60
15,37,20150401,20150430,H00:H24,NHB,Visitor,65.68,7.30
31,37,20150401,20150430,H00:H24,HBO,Resident,111.77,10.16
26,40,20150401,20150430,H00:H24,NHB,Resident,36.72,6.12
39,31,20150401,20150430,H00:H24,NHB,Visitor,22.24,7.41
37,35,20150401,20150430,H00:H24,NHB,Visitor,16.56,8.28
9,2,20150401,20150430,H00:H24,HBO,Visitor,8.77,8.77
21,22,20150401,20150430,H00:H24,NHB,Visitor,47.78,15.93
40,33,20150401,20150430,H00:H24,HBO,Resident,46.39,18.56
29,27,20150401,20150430,H00:H24,HBO,Resident,40.06,8.01
35,34,20150401,20150430,H00:H24,HBO,Resident,138.85,36.54
35,36,20150401,20150430,H00:H24,NHB,Visitor,5.90,5.90
32,23,20150401,20150430,H00:H24,NHB,Resident,51.79,10.36
22,24,20150401,20150430,H00:H24,HBO,Resident,17.95,2.99
21,29,20150401,20150430,H00:H24,HBW,Resident,96.97,12.12
35,26,20150401,20150430,H00:H24,NHB,Visitor,14.98,14.98
39,37,20150401,20150430,H00:H24,HBO,Resident,94.09,26.88
37,12,20150401,20150430,H00:H24,HBO,Resident,61.38,17.54
35,12,20150401,20150430,H00:H24,HBO,Resident,89.48,34.42
7,27,20150401,20150430,H00:H24,NHB,Resident,90.15,7.51
38,5,20150401,20150430,H00:H24,HBO,Resident,1.37,1.37
12,7,20150401,20150430,H00:H24,NHB,Visitor,51.91,22.25
23,16,20150401,20150430,H00:H24,HBW,Resident,113.73,49.76
33,12,20150401,20150430,H00:H24,HBW,Resident,6.40,3.20
39,31,20150401,20150430,H00:H24,HBW,Resident,37.69,18.85
5,27,20150401,20150430,H00:H24,NHB,Resident,19.77,6.59
36,9,20150401,20150430,H00:H24,NHB,Visitor,32.40,4.63
30,33,20150401,20150430,H00:H24,HBW,Resident,25.92,6.48
21,29,20150401,20150430,H00:H24,NHB,Visitor,22.43,14.95
33,20,20150401,20150430,H00:H24,HBW,Resident,41.03,16.41
20,33,20150401,20150430,H00:H24,HBW,Resident,36.68,7.34
20,5,20150401,20150430,H00:H24,NHB,Visitor,36.61,12.20
36,19,20150401,20150430,H00:H24,NHB,Resident,23.99,15.99
36,20,20150401,20150430,H00:H24,NHB,Visitor,17.72,5.91
40,23,20150401,20150430,H00:H24,HBO,Resident,13.07,4.36
28,32,20150401,20150430,H00:H24,NHB,Resident,14.14,14.14
12,36,20150401,20150430,H00:H24,NHB,Visitor,27.73,6.93
24,32,20150401,20150430,H00:H24,NHB,Resident,11.63,3.88
7,28,20150401,20150430,H00:H24,HBO,Resident,32.44,19.46
31,16,20150401,20150430,H00:H24,HBO,Visitor,4.35,4.35
5,22,20150401,20150430,H00:H24,HBW,Resident,3.65,3.65
24,22,20150401,20150430,H00:H24,HBW,Resident,0.34,0.34
22,32,20150401,20150430,H00:H24,NHB,Resident,57.47,9.58
25,32,20150401,20150430,H00:H24,NHB,Resident,52.19,7.46
22,7,20150401,20150430,H00:H24,NHB,Visitor,27.19,13.60
12,32,20150401,20150430,H00:H24,NHB,Visitor,29.53,11.81
39,30,20150401,20150430,H00:H24,HBO,Resident,32.73,9.35
23,35,20150401,20150430,H00:H24,HBO,Resident,41.43,27.62
35,23,20150401,20150430,H00:H24,HBO,Resident,31.39,7.85
3,29,20150401,20150430,H00:H24,NHB,Resident,10.04,10.04
35,34,20150401,20150430,H00:H24,NHB,Resident,22.48,5.62
5,23,20150401,20150430,H00:H24,HBO,Resident,13.54,4.51
27,8,20150401,20150430,H00:H24,NHB,Resident,22.31,7.44
21,19,20150401,20150430,H00:H24,HBW,Resident,4.46,2.23
36,37,20150401,20150430,H00:H24,NHB,Resident,28.43,7.11
40,9,20150401,20150430,H00:H24,NHB,Visitor,7.46,7.46
16,33,20150401,20150430,H00:H24,NHB,Visitor,38.52,5.50
3,34,20150401,20150430,H00:H24,HBW,Resident,38.90,6.48
39,27,20150401,20150430,H00:H24,NHB,Visitor,7.24,7.24
8,32,20150401,20150430,H00:H24,NHB,Resident,44.01,6.29
31,36,20150401,20150430,H00:H24,NHB,Visitor,36.69,6.12
35,26,20150401,20150430,H00:H24,HBO,Resident,37.12,12.37
37,39,20150401,20150430,H00:H24,HBW,Resident,54.11,7.73
36,12,20150401,20150430,H00:H24,NHB,Visitor,13.11,13.11
25,31,20150401,20150430,H00:H24,HBW,Resident,36.99,5.28
24,37,20150401,20150430,H00:H24,NHB,Visitor,44.36,7.39
40,30,20150401,20150430,H00:H24,HBW,Resident,52.14,34.76
3,25,20150401,20150430,H00:H24,HBO,Resident,59.58,5.96
6,31,20150401,20150430,H00:H24,NHB,Visitor,40.23,6.71
8,31,20150401,20150430,H00:H24,NHB,Visitor,21.63,5.41
29,25,20150401,20150430,H00:H24,HBW,Resident,88.66,24.18
24,26,20150401,20150430,H00:H24,HBW,Resident,4.90,0.98
23,3,20150401,20150430,H00:H24,HBW,Resident,5.66,5.66
30,28,20150401,20150430,H00:H24,HBO,Resident,28.36,9.45
38,3,20150401,20150430,H00:H24,NHB,Resident,19.89,13.26
7,29,20150401,20150430,H00:H24,HBO,Resident,58.23,8.32
38,25,20150401,20150430,H00:H24,HBO,Resident,74.91,16.65
30,3,20150401,20150430,H00:H24,NHB,Resident,75.40,29.00
22,35,20150401,20150430,H00:H24,NHB,Resident,25.53,12.77
6,35,20150401,20150430,H00:H24,NHB,Visitor,25.92,12.96
23,32,20150401,20150430,H00:H24,HBO,Resident,48.29,24.15
20,5,20150401,20150430,H00:H24,HBO,Resident,79.28,26.43
34,22,20150401,20150430,H00:H24,NHB,Visitor,38.12,12.71
18,3,20150401,20150430,H00:H24,NHB,Visitor,25.21,8.40
28,26,20150401,20150430,H00:H24,HBW,Resident,10.77,10.77
26,16,20150401,20150430,H00:H24,NHB,Visitor,37.80,9.45
19,20,20150401,20150430,H00:H24,NHB,Visitor,47.34,28.40
38,30,20150401,20150430,H00:H24,HBO,Resident,52.13,17.38
3,30,20150401,20150430,H00:H24,NHB,Resident,66.98,7.44
37,31,20150401,20150430,H00:H24,NHB,Resident,26.26,8.75
31,39,20150401,20150430,H00:H24,NHB,Visitor,12.79,6.40
20,19,20150401,20150430,H00:H24,HBW,Resident,3.16,3.16
26,33,20150401,20150430,H00:H24,NHB,Resident,31.13,6.23
36,27,20150401,20150430,H00:H24,HBW,Resident,14.90,4.97
31,38,20150401,20150430,H00:H24,HBW,Resident,70.24,35.12
26,3,20150401,20150430,H00:H24,NHB,Visitor,21.29,10.65
15,22,20150401,20150430,H00:H24,NHB,Visitor,38.28,12.76
33,12,20150401,20150430,H00:H24,HBO,Resident,80.21,30.08
8,38,20150401,20150430,H00:H24,HBO,Resident,24.02,8.01
33,8,20150401,20150430,H00:H24,NHB,Visitor,12.36,6.18
31,19,20150401,20150430,H00:H24,HBO,Resident,34.99,4.37
40,27,20150401,20150430,H00:H24,NHB,Resident,27.26,13.63
30,34,20150401,20150430,H00:H24,HBW,Resident,81.82,36.36
38,13,20150401,20150430,H00:H24,HBW,Resident,20.55,20.55
13,38,20150401,20150430,H00:H24,HBW,Resident,39.99,13.33
39,3,20150401,20150430,H00:H24,HBW,Resident,37.35,9.34
36,22,20150401,20150430,H00:H24,NHB,Visitor,15.87,7.94
20,19,20150401,20150430,H00:H24,NHB,Visitor,29.34,14.67
31,15,20150401,20150430,H00:H24,NHB,Visitor,68.84,22.95
38,25,20150401,20150430,H00:H24,NHB,Resident,59.49,21.63
37,21,20150401,20150430,H00:H24,HBO,Resident,6.94,3.47
20,37,20150401,20150430,H00:H24,HBO,Resident,27.88,6.97
9,38,20150401,20150430,H00:H24,HBO,Resident,27.78,5.56
22,30,20150401,20150430,H00:H24,HBW,Resident,30.24,7.56
30,22,20150401,20150430,H00:H24,HBW,Resident,33.91,8.48
25,32,20150401,20150430,H00:H24,NHB,Visitor,52.78,8.80
37,19,20150401,20150430,H00:H24,HBO,Resident,12.85,4.28
28,34,20150401,20150430,H00:H24,NHB,Resident,23.53,14.12
37,5,20150401,20150430,H00:H24,NHB,Resident,12.41,6.21
9,28,20150401,20150430,H00:H24,NHB,Visitor,22.08,7.36
34,24,20150401,20150430,H00:H24,HBO,Resident,62.86,6.29
37,25,20150401,20150430,H00:H24,HBW,Resident,30.59,10.20
23,29,20150401,20150430,H00:H24,NHB,Resident,14.70,9.80
5,40,20150401,20150430,H00:H24,HBO,Resident,25.09,10.04
40,38,20150401,20150430,H00:H24,NHB,Resident,16.13,4.03
29,4,20150401,20150430,H00:H24,HBO,Resident,40.36,16.14
4,29,20150401,20150430,H00:H24,HBO,Resident,49.30,7.04
30,16,20150401,20150430,H00:H24,NHB,Visitor,42.69,17.08
5,22,20150401,20150430,H00:H24,NHB,Visitor,6.76,6.76
38,37,20150401,20150430,H00:H24,NHB,Visitor,11.12,5.56
37,38,20150401,20150430,H00:H24,NHB,Visitor,6.87,6.87
39,22,20150401,20150430,H00:H24,NHB,Resident,34.29,22.86
38,32,20150401,20150430,H00:H24,NHB,Resident,4.62,3.08
33,12,20150401,20150430,H00:H24,NHB,Visitor,20.54,6.85
8,28,20150401,20150430,H00:H24,HBW,Resident,12.60,6.30
29,30,20150401,20150430,H00:H24,NHB,Visitor,7.96,7.96
37,27,20150401,20150430,H00:H24,HBO,Resident,16.58,8.29
33,37,20150401,20150430,H00:H24,NHB,Resident,53.63,7.66
37,32,20150401,20150430,H00:H24,HBO,Resident,11.45,11.45
8,22,20150401,20150430,H00:H24,NHB,Resident,18.06,13.54
30,24,20150401,20150430,H00:H24,HBO,Resident,34.87,8.72
29,25,20150401,20150430,H00:H24,NHB,Visitor,20.56,13.71
24,26,20150401,20150430,H00:H24,NHB,Resident,41.76,8.35
37,12,20150401,20150430,H00:H24,NHB,Resident,42.01,6.00
7,26,20150401,20150430,H00:H24,HBW,Resident,31.92,5.32
3,12,20150401,20150430,H00:H24,HBW,Resident,14.36,9.57
11,28,20150401,20150430,H00:H24,NHB,Visitor,55.01,12.22
15,26,20150401,20150430,H00:H24,NHB,Visitor,28.65,14.33
29,33,20150401,20150430,H00:H24,HBO,Resident,119.55,9.96
40,3,20150401,20150430,H00:H24,NHB,Resident,32.72,8.18
35,25,20150401,20150430,H00:H24,NHB,Visitor,63.52,39.70
32,31,20150401,20150430,H00:H24,HBW,Resident,21.44,7.15
23,32,20150401,20150430,H00:H24,NHB,Resident,61.25,10.21
18,29,20150401,20150430,H00:H24,NHB,Visitor,8.97,8.97
23,27,20150401,20150430,H00:H24,HBO,Resident,39.51,6.59
31,40,20150401,20150430,H00:H24,HBW,Resident,81.60,16.32
22,32,20150401,20150430,H00:H24,NHB,Visitor,13.08,6.54
38,37,20150401,20150430,H00:H24,HBW,Resident,10.30,5.15
38,7,20150401,20150430,H00:H24,NHB,Visitor,30.21,10.07
28,32,20150401,20150430,H00:H24,HBO,Resident,37.53,18.77
36,4,20150401,20150430,H00:H24,NHB,Visitor,26.61,8.87
12,37,20150401,20150430,H00:H24,HBW,Resident,41.60,8.32
37,12,20150401,20150430,H00:H24,HBW,Resident,21.47,14.31
33,36,20150401,20150430,H00:H24,NHB,Visitor,24.03,24.03
27,25,20150401,20150430,H00:H24,HBW,Resident,98.72,10.97
33,28,20150401,20150430,H00:H24,NHB,Visitor,4.75,4.75
33,19,20150401,20150430,H00:H24,HBO,Resident,5.53,5.53
4,37,20150401,20150430,H00:H24,HBO,Resident,11.31,3.77
5,38,20150401,20150430,H00:H24,NHB,Resident,18.70,18.70
36,40,20150401,20150430,H00:H24,NHB,Visitor,22.77,9.11
23,4,20150401,20150430,H00:H24,NHB,Visitor,37.92,12.64
26,25,20150401,20150430,H00:H24,NHB,Visitor,89.51,32.55
4,30,20150401,20150430,H00:H24,NHB,Resident,43.29,8.66
32,28,20150401,20150430,H00:H24,HBO,Resident,27.39,9.13
27,26,20150401,20150430,H00:H24,NHB,Resident,9.35,9.35
22,25,20150401,20150430,H00:H24,HBW,Resident,43.16,7.19
27,24,20150401,20150430,H00:H24,NHB,Resident,16.09,8.05
40,38,20150401,20150430,H00:H24,HBO,Resident,35.08,7.02
31,32,20150401,20150430,H00:H24,HBW,Resident,24.56,12.28
5,38,20150401,20150430,H00:H24,HBO,Resident,3.40,3.40
39,38,20150401,20150430,H00:H24,NHB,Resident,33.63,8.41
29,12,20150401,20150430,H00:H24,NHB,Visitor,46.87,7.81
35,29,20150401,20150430,H00:H24,HBW,Resident,33.69,11.23
30,31,20150401,20150430,H00:H24,NHB,Resident,23.96,5.99
40,31,20150401,20150430,H00:H24,NHB,Visitor,14.56,7.28
32,35,20150401,20150430,H00:H24,NHB,Resident,46.21,18.48
40,24,20150401,20150430,H00:H24,HBO,Resident,28.48,14.24
16,32,20150401,20150430,H00:H24,NHB,Visitor,60.53,17.29
39,32,20150401,20150430,H00:H24,NHB,Visitor,5.36,5.36
26,3,20150401,20150430,H00:H24,NHB,Resident,7.72,7.72
26,25,20150401,20150430,H00:H24,HBW,Resident,73.87,11.36
28,24,20150401,20150430,H00:H24,NHB,Visitor,38.04,30.43
5,29,20150401,20150430,H00:H24,NHB,Resident,19.02,12.68
21,39,20150401,20150430,H00:H24,HBW,Resident,59.12,9.85
29,40,20150401,20150430,H00:H24,HBO,Resident,17.40,11.60
30,39,20150401,20150430,H00:H24,HBO,Resident,37.01,22.21
32,21,20150401,20150430,H00:H24,NHB,Visitor,26.92,13.46
26,34,20150401,20150430,H00:H24,NHB,Visitor,5.16,5.16
38,5,20150401,20150430,H00:H24,NHB,Resident,26.14,8.71
31,37,20150401,20150430,H00:H24,NHB,Visitor,18.84,9.42
13,28,20150401,20150430,H00:H24,NHB,Visitor,26.13,13.06
28,10,20150401,20150430,H00:H24,NHB,Visitor,35.29,17.65
25,5,20150401,20150430,H00:H24,HBO,Resident,29.76,4.96
21,36,20150401,20150430,H00:H24,NHB,Visitor,47.18,13.48
39,8,20150401,20150430,H00:H24,HBW,Resident,9.22,3.07
20,27,20150401,20150430,H00:H24,NHB,Resident,43.79,8.76
37,4,20150401,20150430,H00:H24,HBO,Resident,43.18,10.80
28,26,20150401,20150430,H00:H24,HBO,Resident,25.31,12.66
33,37,20150401,20150430,H00:H24,NHB,Visitor,5.04,5.04
37,32,20150401,20150430,H00:H24,NHB,Resident,14.27,7.14
27,35,20150401,20150430,H00:H24,HBO,Resident,29.87,29.87
22,40,20150401,20150430,H00:H24,HBO,Resident,17.76,8.88
21,28,20150401,20150430,H00:H24,NHB,Visitor,12.70,6.35
40,35,20150401,20150430,H00:H24,NHB,Visitor,20.01,6.67
3,22,20150401,20150430,H00:H24,NHB,Resident,8.37,8.37
39,20,20150401,20150430,H00:H24,HBO,Resident,19.47,3.89
6,22,20150401,20150430,H00:H24,NHB,Visitor,29.19,19.46
23,39,20150401,20150430,H00:H24,HBO,Resident,34.53,12.95
18,40,20150401,20150430,H00:H24,NHB,Resident,5.40,5.40
40,13,20150401,20150430,H00:H24,NHB,Visitor,32.99,5.50
29,27,20150401,20150430,H00:H24,NHB,Resident,4.31,4.31
5,21,20150401,20150430,H00:H24,HBW,Resident,125.55,12.56
28,15,20150401,20150430,H00:H24,HBW,Resident,4.32,4.32
32,4,20150401,20150430,H00:H24,NHB,Resident,18.27,3.05
40,21,20150401,20150430,H00:H24,HBO,Resident,11.53,5.77
36,38,20150401,20150430,H00:H24,NHB,Visitor,10.72,5.36
37,21,20150401,20150430,H00:H24,HBW,Resident,20.83,10.42
22,4,20150401,20150430,H00:H24,NHB,Visitor,14.04,14.04
24,27,20150401,20150430,H00:H24,NHB,Resident,15.58,15.58
3,28,20150401,20150430,H00:H24,NHB,Resident,14.83,7.42
22,23,20150401,20150430,H00:H24,NHB,Visitor,13.02,6.51
38,20,20150401,20150430,H00:H24,NHB,Resident,18.07,9.04
32,28,20150401,20150430,H00:H24,NHB,Resident,11.58,11.58
37,20,20150401,20150430,H00:H24,NHB,Resident,15.00,5.00
12,4,20150401,20150430,H00:H24,HBW,Resident,89.85,26.95
4,12,20150401,20150430,H00:H24,HBW,Resident,64.28,18.37
37,5,20150401,20150430,H00:H24,HBO,Resident,7.55,3.78
19,34,20150401,20150430,H00:H24,NHB,Visitor,15.54,7.77
33,30,20150401,20150430,H00:H24,NHB,Visitor,12.65,6.33
30,36,20150401,20150430,H00:H24,NHB,Visitor,15.64,15.64
23,39,20150401,20150430,H00:H24,HBW,Resident,18.64,18.64
20,38,20150401,20150430,H00:H24,NHB,Resident,35.96,8.99
17,37,20150401,20150430,H00:H24,NHB,Visitor,23.52,7.84
26,11,20150401,20150430,H00:H24,HBO,Visitor,9.02,9.02
19,40,20150401,20150430,H00:H24,NHB,Visitor,20.46,6.82
25,38,20150401,20150430,H00:H24,NHB,Visitor,23.57,5.89
23,29,20150401,20150430,H00:H24,HBW,Resident,12.13,12.13
25,37,20150401,20150430,H00:H24,NHB,Visitor,29.53,19.69
27,33,20150401,20150430,H00:H24,NHB,Visitor,6.47,6.47
35,21,20150401,20150430,H00:H24,NHB,Visitor,4.81,4.81
26,18,20150401,20150430,H00:H24,HBW,Resident,3.07,3.07
5,29,20150401,20150430,H00:H24,HBO,Resident,25.41,6.35
22,3,20150401,20150430,H00:H24,HBO,Resident,3.77,3.77
27,33,20150401,20150430,H00:H24,HBW,Resident,11.17,11.17
29,38,20150401,20150430,H00:H24,HBO,Resident,12.00,12.00
38,27,20150401,20150430,H00:H24,NHB,Resident,19.31,9.66
39,29,20150401,20150430,H00:H24,NHB,Resident,11.17,11.17
13,17,20150401,20150430,H00:H24,HBO,Visitor,22.60,7.53
9,24,20150401,20150430,H00:H24,HBW,Resident,24.72,6.18
27,35,20150401,20150430,H00:H24,NHB,Visitor,12.22,6.11
40,3,20150401,20150430,H00:H24,NHB,Visitor,7.14,7.14
22,40,20150401,20150430,H00:H24,NHB,Visitor,10.92,10.92
18,28,20150401,20150430,H00:H24,HBO,Resident,6.25,3.13
29,37,20150401,20150430,H00:H24,NHB,Resident,5.93,5.93
32,39,20150401,20150430,H00:H24,HBO,Resident,14.61,7.31
32,6,20150401,20150430,H00:H24,HBW,Resident,6.68,6.68
34,28,20150401,20150430,H00:H24,NHB,Resident,28.84,21.63
22,27,20150401,20150430,H00:H24,NHB,Visitor,7.19,7.19
4,22,20150401,20150430,H00:H24,NHB,Visitor,8.08,8.08
6,30,20150401,20150430,H00:H24,NHB,Visitor,7.66,7.66
20,24,20150401,20150430,H00:H24,HBW,Resident,3.30,3.30
37,39,20150401,20150430,H00:H24,NHB,Visitor,7.87,7.87
35,38,20150401,20150430,H00:H24,NHB,Visitor,14.96,7.48
39,30,20150401,20150430,H00:H24,NHB,Visitor,4.63,4.63
39,33,20150401,20150430,H00:H24,HBW,Resident,24.53,24.53
6,25,20150401,20150430,H00:H24,HBO,Visitor,19.53,9.77
37,22,20150401,20150430,H00:H24,NHB,Resident,19.22,9.61
37,8,20150401,20150430,H00:H24,NHB,Visitor,6.88,6.88
29,39,20150401,20150430,H00:H24,HBW,Resident,7.78,7.78
36,28,20150401,20150430,H00:H24,HBW,Resident,9.08,9.08
2,8,20150401,20150430,H00:H24,HBO,Visitor,5.34,5.34
40,20,20150401,20150430,H00:H24,HBW,Resident,4.12,4.12
31,30,20150401,20150430,H00:H24,NHB,Visitor,5.63,5.63
34,8,20150401,20150430,H00:H24,NHB,Visitor,5.22,5.22
9,37,20150401,20150430,H00:H24,NHB,Visitor,7.73,7.73
40,29,20150401,20150430,H00:H24,HBO,Resident,6.30,6.30
38,29,20150401,20150430,H00:H24,HBO,Resident,9.27,9.27
35,18,20150401,20150430,H00:H24,HBO,Resident,5.55,5.55
19,26,20150401,20150430,H00:H24,NHB,Resident,4.19,4.19
32,33,20150401,20150430,H00:H24,NHB,Visitor,3.67,3.67
38,19,20150401,20150430,H00:H24,NHB,Visitor,7.41,7.41
3,32,20150401,20150430,H00:H24,NHB,Resident,5.54,5.54
19,32,20150401,20150430,H00:H24,NHB,Visitor,6.93,6.93
