Origin_Zone,Destination_Zone,Start_date,End_Date,Time_of_Day,Purpose,Subscriber_Class,Count,SZCount
5,10,20150401,20150430,H16:H19,NHB,Visitor,50.27,5.585555556
10,16,20150401,20150430,H07:H10,NHB,Visitor,143.36,50.176
13,22,20150401,20150430,H07:H10,NHB,Resident,42.34,10.585
21,16,20150401,20150430,H07:H10,NHB,Resident,81.46,16.292
2,33,20150401,20150430,H16:H19,NHB,Resident,15.08,7.54
5,25,20150401,20150430,H16:H19,NHB,Visitor,56.78,6.308888889
11,33,20150401,20150430,H07:H10,HBO,Resident,73.35,16.3
29,4,20150401,20150430,H16:H19,HBW,Resident,40.71,40.71
7,22,20150401,20150430,H16:H19,NHB,Resident,55.95,18.65
15,27,20150401,20150430,H07:H10,HBW,Resident,35.67,10.19142857
9,25,20150401,20150430,H07:H10,NHB,Resident,61.02,13.56
36,16,20150401,20150430,H07:H10,NHB,Resident,189.82,26.18206897
11,35,20150401,20150430,H16:H19,NHB,Resident,118.25,7.883333333
10,4,20150401,20150430,H07:H10,NHB,Resident,22.43,5.6075
14,24,20150401,20150430,H16:H19,HBO,Resident,73.53,13.786875
26,14,20150401,20150430,H16:H19,HBO,Resident,71.7,14.34
26,2,20150401,20150430,H07:H10,NHB,Resident,67.37,6.737
15,20,20150401,20150430,H16:H19,HBO,Resident,91.22,24.00526316
25,26,20150401,20150430,H16:H19,NHB,Resident,39.95,6.658333333
30,11,20150401,20150430,H07:H10,HBW,Resident,313.9,50.62903226
14,40,20150401,20150430,H07:H10,NHB,Visitor,34.96,6.992
20,2,20150401,20150430,H07:H10,NHB,Visitor,423.96,41.79887324
26,10,20150401,20150430,H16:H19,NHB,Resident,161.33,19.3596
27,36,20150401,20150430,H16:H19,HBO,Resident,8.98,4.49
15,28,20150401,20150430,H07:H10,NHB,Resident,29.1,11.64
10,5,20150401,20150430,H07:H10,NHB,Resident,67.41,16.8525
29,13,20150401,20150430,H16:H19,NHB,Resident,64.69,19.407
36,2,20150401,20150430,H07:H10,HBO,Resident,46.14,10.25333333
17,29,20150401,20150430,H07:H10,HBO,Resident,177.16,42.5184
6,27,20150401,20150430,H07:H10,HBW,Resident,107.03,15.29
12,6,20150401,20150430,H16:H19,HBO,Resident,91.92,30.64
30,21,20150401,20150430,H07:H10,HBO,Resident,9.85,3.283333333
17,20,20150401,20150430,H16:H19,NHB,Visitor,161.14,32.228
19,9,20150401,20150430,H07:H10,NHB,Visitor,48.24,13.78285714
2,27,20150401,20150430,H07:H10,NHB,Visitor,110.81,7.387333333
24,2,20150401,20150430,H16:H19,HBW,Resident,60.67,20.22333333
14,8,20150401,20150430,H16:H19,NHB,Visitor,157.55,13.12916667
17,23,20150401,20150430,H07:H10,HBW,Resident,185.88,7.149230769
15,23,20150401,20150430,H07:H10,NHB,Resident,96.3,27.51428571
34,32,20150401,20150430,H16:H19,HBO,Resident,80.15,8.015
19,13,20150401,20150430,H07:H10,NHB,Resident,50.5,6.3125
17,40,20150401,20150430,H16:H19,HBW,Resident,211.31,54.5316129
30,14,20150401,20150430,H07:H10,NHB,Resident,192.19,61.5008
14,30,20150401,20150430,H16:H19,HBO,Resident,144.47,72.235
10,20,20150401,20150430,H16:H19,NHB,Resident,253.11,20.66204082
14,24,20150401,20150430,H16:H19,HBW,Resident,16.5,1.269230769
37,33,20150401,20150430,H16:H19,HBO,Resident,20.85,10.425
16,24,20150401,20150430,H16:H19,NHB,Resident,84.19,19.42846154
23,31,20150401,20150430,H16:H19,NHB,Resident,18.65,6.216666667
26,13,20150401,20150430,H16:H19,HBW,Resident,88.62,9.846666667
37,16,20150401,20150430,H16:H19,NHB,Resident,77.4,12.9
39,26,20150401,20150430,H07:H10,NHB,Resident,21.13,7.043333333
7,10,20150401,20150430,H16:H19,HBW,Resident,88.45,13.60769231
31,25,20150401,20150430,H16:H19,NHB,Resident,82.35,19.00384615
14,27,20150401,20150430,H07:H10,NHB,Visitor,36.28,14.512
27,25,20150401,20150430,H16:H19,NHB,Visitor,27.49,13.745
20,18,20150401,20150430,H16:H19,HBO,Resident,26.99,5.398
31,2,20150401,20150430,H07:H10,HBO,Resident,13.05,4.35
31,17,20150401,20150430,H16:H19,NHB,Visitor,154.13,28.02363636
40,2,20150401,20150430,H07:H10,HBW,Resident,47.24,15.74666667
21,23,20150401,20150430,H16:H19,HBO,Resident,62.02,8.86
14,19,20150401,20150430,H07:H10,NHB,Visitor,104.26,22.34142857
13,20,20150401,20150430,H07:H10,NHB,Visitor,137.63,13.763
9,31,20150401,20150430,H07:H10,NHB,Resident,75.48,6.29
25,6,20150401,20150430,H07:H10,NHB,Visitor,43.41,6.201428571
16,13,20150401,20150430,H16:H19,NHB,Resident,343.55,101.7925926
23,12,20150401,20150430,H07:H10,HBW,Resident,54.14,5.414
11,22,20150401,20150430,H16:H19,HBO,Resident,160.36,15.27238095
27,17,20150401,20150430,H07:H10,HBW,Resident,221.07,23.27052632
19,37,20150401,20150430,H07:H10,NHB,Resident,12.66,12.66
35,13,20150401,20150430,H07:H10,HBW,Resident,86.86,31.58545455
12,25,20150401,20150430,H16:H19,NHB,Visitor,116.47,18.39
29,20,20150401,20150430,H07:H10,NHB,Resident,50.12,7.16
4,20,20150401,20150430,H07:H10,HBO,Resident,61.04,17.44
36,15,20150401,20150430,H07:H10,NHB,Visitor,25.34,6.335
15,36,20150401,20150430,H16:H19,NHB,Visitor,27.61,5.522
6,25,20150401,20150430,H16:H19,NHB,Resident,63.42,7.9275
6,2,20150401,20150430,H07:H10,NHB,Resident,129.49,43.16333333
11,32,20150401,20150430,H07:H10,NHB,Resident,119.7,29.925
7,24,20150401,20150430,H07:H10,HBW,Resident,76.54,13.91636364
38,15,20150401,20150430,H16:H19,NHB,Resident,215.18,58.68545455
19,24,20150401,20150430,H07:H10,NHB,Resident,31.5,4.5
35,9,20150401,20150430,H07:H10,HBW,Resident,136.89,8.052352941
9,35,20150401,20150430,H16:H19,HBW,Resident,108.66,31.04571429
34,14,20150401,20150430,H07:H10,HBO,Resident,317.28,67.98857143
7,34,20150401,20150430,H16:H19,NHB,Resident,41.1,5.871428571
38,16,20150401,20150430,H07:H10,HBW,Resident,78.99,17.55333333
25,15,20150401,20150430,H07:H10,NHB,Resident,105.33,28.088
10,6,20150401,20150430,H07:H10,NHB,Resident,110.26,9.587826087
30,21,20150401,20150430,H16:H19,HBO,Resident,43.7,9.711111111
39,36,20150401,20150430,H16:H19,NHB,Resident,102.89,22.04785714
14,3,20150401,20150430,H07:H10,NHB,Visitor,178.62,20.61
29,20,20150401,20150430,H07:H10,HBO,Resident,64.99,37.13714286
10,3,20150401,20150430,H07:H10,HBO,Resident,53.63,13.4075
12,28,20150401,20150430,H16:H19,NHB,Visitor,4.25,4.25
33,7,20150401,20150430,H07:H10,HBO,Resident,104.68,28.54909091
10,7,20150401,20150430,H07:H10,HBO,Resident,242.69,13.868
22,12,20150401,20150430,H16:H19,NHB,Visitor,16.31,5.436666667
31,24,20150401,20150430,H16:H19,HBO,Resident,20.64,6.88
33,34,20150401,20150430,H07:H10,HBO,Resident,57.51,11.502
39,34,20150401,20150430,H07:H10,HBO,Resident,9.63,4.815
13,8,20150401,20150430,H16:H19,HBW,Resident,148.11,22.78615385
8,24,20150401,20150430,H07:H10,HBW,Resident,26.46,4.41
36,31,20150401,20150430,H07:H10,HBO,Resident,54.64,15.61142857
31,39,20150401,20150430,H16:H19,HBO,Resident,41.84,27.89333333
26,10,20150401,20150430,H16:H19,HBW,Resident,241.95,7.331818182
15,19,20150401,20150430,H07:H10,HBO,Resident,251.65,78.640625
26,17,20150401,20150430,H16:H19,HBW,Resident,242.08,42.72
21,7,20150401,20150430,H07:H10,HBW,Resident,92.68,10.29777778
9,21,20150401,20150430,H16:H19,HBO,Resident,248.4,8.565517241
19,3,20150401,20150430,H16:H19,HBW,Resident,11.67,5.835
13,34,20150401,20150430,H07:H10,NHB,Resident,40.89,15.33375
7,30,20150401,20150430,H16:H19,HBO,Resident,19.61,6.536666667
36,39,20150401,20150430,H16:H19,HBO,Resident,139.35,41.805
21,14,20150401,20150430,H16:H19,HBO,Resident,99.54,26.19473684
4,2,20150401,20150430,H16:H19,NHB,Visitor,54.77,6.085555556
5,11,20150401,20150430,H07:H10,NHB,Visitor,313.25,28.47727273
12,36,20150401,20150430,H07:H10,HBW,Resident,74.45,21.27142857
36,12,20150401,20150430,H16:H19,HBW,Resident,58.87,16.82
27,16,20150401,20150430,H16:H19,HBO,Resident,54.16,13.54
11,24,20150401,20150430,H16:H19,NHB,Resident,157.79,21.51681818
10,23,20150401,20150430,H07:H10,HBO,Resident,120.78,13.42
25,29,20150401,20150430,H16:H19,NHB,Visitor,24.39,6.0975
29,17,20150401,20150430,H16:H19,NHB,Visitor,31.32,10.44
3,13,20150401,20150430,H07:H10,HBW,Resident,79.58,5.684285714
23,25,20150401,20150430,H16:H19,NHB,Visitor,39.09,15.636
35,16,20150401,20150430,H16:H19,HBW,Resident,151.62,10.108
25,20,20150401,20150430,H16:H19,HBW,Resident,12.55,2.51
11,29,20150401,20150430,H07:H10,HBW,Resident,125.58,8.372
38,14,20150401,20150430,H16:H19,HBO,Resident,147.94,21.13428571
40,14,20150401,20150430,H16:H19,HBW,Resident,37.81,4.201111111
31,7,20150401,20150430,H16:H19,HBW,Resident,54.03,6.003333333
17,19,20150401,20150430,H16:H19,NHB,Visitor,97.67,13.02266667
32,11,20150401,20150430,H07:H10,HBW,Resident,82.65,10.33125
13,6,20150401,20150430,H07:H10,HBW,Resident,185.31,29.88870968
6,13,20150401,20150430,H16:H19,HBW,Resident,106.59,5.61
6,36,20150401,20150430,H16:H19,NHB,Resident,29.43,5.886
13,25,20150401,20150430,H07:H10,HBW,Resident,102.06,15.70153846
15,33,20150401,20150430,H16:H19,HBO,Resident,175.15,26.2725
33,24,20150401,20150430,H16:H19,HBO,Resident,17.44,5.813333333
33,14,20150401,20150430,H16:H19,NHB,Visitor,172.92,86.46
30,15,20150401,20150430,H16:H19,HBW,Resident,61.3,5.108333333
21,36,20150401,20150430,H07:H10,HBO,Resident,15,3.75
36,21,20150401,20150430,H07:H10,HBO,Resident,19.65,9.825
36,21,20150401,20150430,H16:H19,HBO,Resident,27.51,9.17
15,31,20150401,20150430,H07:H10,HBO,Resident,177.51,28.4016
17,32,20150401,20150430,H07:H10,NHB,Resident,125.08,31.27
21,14,20150401,20150430,H07:H10,HBO,Resident,128.53,34.02264706
20,13,20150401,20150430,H07:H10,HBO,Resident,71.39,10.19857143
5,11,20150401,20150430,H07:H10,HBO,Resident,138.3,7.278947368
21,25,20150401,20150430,H16:H19,HBW,Resident,34.26,8.565
13,29,20150401,20150430,H07:H10,NHB,Resident,69.63,6.33
15,19,20150401,20150430,H07:H10,NHB,Resident,114.71,42.26157895
30,4,20150401,20150430,H16:H19,NHB,Resident,8.7,8.7
31,12,20150401,20150430,H16:H19,HBO,Resident,100.49,20.098
21,30,20150401,20150430,H16:H19,NHB,Resident,76.22,12.70333333
40,16,20150401,20150430,H16:H19,NHB,Resident,158.98,33.12083333
14,37,20150401,20150430,H16:H19,HBO,Resident,154.48,15.448
13,38,20150401,20150430,H16:H19,NHB,Resident,51.6,14.74285714
32,11,20150401,20150430,H16:H19,NHB,Resident,170.57,27.2912
25,2,20150401,20150430,H07:H10,HBO,Resident,15.81,3.9525
21,14,20150401,20150430,H07:H10,NHB,Visitor,247.64,37.52121212
16,23,20150401,20150430,H07:H10,NHB,Resident,46.67,23.335
21,15,20150401,20150430,H16:H19,HBO,Resident,111.53,29.35
23,38,20150401,20150430,H07:H10,HBO,Resident,8.66,4.33
20,39,20150401,20150430,H16:H19,HBO,Resident,12.03,6.015
12,39,20150401,20150430,H16:H19,HBO,Resident,26.68,17.78666667
13,28,20150401,20150430,H16:H19,NHB,Resident,60.05,15.0125
10,30,20150401,20150430,H16:H19,NHB,Resident,41.77,11.93428571
30,12,20150401,20150430,H16:H19,HBO,Resident,65.61,14.58
22,10,20150401,20150430,H16:H19,HBO,Resident,95.14,7.928333333
14,34,20150401,20150430,H07:H10,HBO,Resident,220.81,41.77486486
31,25,20150401,20150430,H07:H10,HBO,Resident,55.26,27.63
16,29,20150401,20150430,H07:H10,HBW,Resident,49.82,21.35142857
2,16,20150401,20150430,H16:H19,HBW,Resident,283.94,96.25084746
13,25,20150401,20150430,H16:H19,NHB,Resident,399.3,158.3431034
23,16,20150401,20150430,H16:H19,NHB,Resident,130.56,48.96
29,24,20150401,20150430,H16:H19,NHB,Visitor,12.8,12.8
17,23,20150401,20150430,H07:H10,HBO,Resident,160.23,30.81346154
5,13,20150401,20150430,H07:H10,HBO,Resident,130.59,31.09285714
9,29,20150401,20150430,H07:H10,HBO,Resident,48.12,6.015
35,16,20150401,20150430,H07:H10,HBW,Resident,236.46,21.49636364
14,33,20150401,20150430,H16:H19,NHB,Visitor,102.2,38.325
12,9,20150401,20150430,H07:H10,NHB,Visitor,68.06,11.34333333
8,12,20150401,20150430,H16:H19,NHB,Resident,46.01,13.14571429
30,21,20150401,20150430,H07:H10,HBW,Resident,261.8,34.90666667
11,21,20150401,20150430,H16:H19,NHB,Visitor,227.44,29.92631579
7,12,20150401,20150430,H07:H10,HBO,Resident,50.51,6.31375
2,8,20150401,20150430,H16:H19,NHB,Visitor,68.99,12.54363636
10,25,20150401,20150430,H16:H19,HBO,Resident,128.89,19.3335
40,8,20150401,20150430,H16:H19,HBO,Resident,22,5.5
14,22,20150401,20150430,H16:H19,NHB,Visitor,61.71,34.28333333
7,21,20150401,20150430,H07:H10,HBO,Resident,77.26,9.6575
21,7,20150401,20150430,H16:H19,HBO,Resident,45.42,4.129090909
9,21,20150401,20150430,H16:H19,HBW,Resident,94.51,7.000740741
23,17,20150401,20150430,H07:H10,HBW,Resident,170.04,15.45818182
17,23,20150401,20150430,H16:H19,HBW,Resident,99.63,21.34928571
31,2,20150401,20150430,H07:H10,HBW,Resident,36,14.4
12,31,20150401,20150430,H16:H19,HBO,Resident,65.26,5.932727273
9,12,20150401,20150430,H16:H19,NHB,Resident,140.83,20.11857143
31,28,20150401,20150430,H07:H10,HBO,Resident,24.51,6.1275
16,3,20150401,20150430,H07:H10,HBO,Resident,90.13,5.301764706
12,22,20150401,20150430,H07:H10,NHB,Resident,30.76,6.152
20,14,20150401,20150430,H16:H19,HBO,Resident,94.22,40.38
16,35,20150401,20150430,H07:H10,HBO,Resident,157.58,23.637
7,25,20150401,20150430,H07:H10,HBO,Resident,28.53,7.1325
35,7,20150401,20150430,H16:H19,NHB,Resident,40.48,8.096
22,16,20150401,20150430,H07:H10,NHB,Resident,77.64,9.705
6,24,20150401,20150430,H16:H19,NHB,Visitor,89,12.71428571
7,25,20150401,20150430,H16:H19,HBW,Resident,27.17,9.056666667
16,40,20150401,20150430,H07:H10,HBO,Resident,71.43,5.102142857
11,21,20150401,20150430,H16:H19,NHB,Resident,165.43,4.726571429
13,30,20150401,20150430,H16:H19,NHB,Resident,125.62,20.93666667
2,29,20150401,20150430,H16:H19,NHB,Resident,111.54,29.744
26,11,20150401,20150430,H07:H10,HBO,Resident,100.94,9.176363636
19,2,20150401,20150430,H07:H10,HBO,Resident,72.46,3.293636364
32,31,20150401,20150430,H07:H10,HBO,Resident,148.19,39.51733333
9,39,20150401,20150430,H16:H19,NHB,Resident,21.86,3.643333333
9,12,20150401,20150430,H16:H19,HBW,Resident,239.58,94.12071429
4,13,20150401,20150430,H07:H10,HBO,Resident,126.7,9.05
13,6,20150401,20150430,H16:H19,HBO,Resident,266.36,122.3816216
32,16,20150401,20150430,H16:H19,HBW,Resident,55.32,33.192
13,33,20150401,20150430,H16:H19,HBW,Resident,79.81,9.97625
31,12,20150401,20150430,H07:H10,NHB,Resident,41.24,20.62
26,12,20150401,20150430,H16:H19,HBO,Resident,97.34,14.97538462
13,29,20150401,20150430,H16:H19,NHB,Resident,74,13.45454545
6,38,20150401,20150430,H07:H10,NHB,Resident,35.9,8.975
9,26,20150401,20150430,H16:H19,HBO,Resident,61.61,15.4025
29,14,20150401,20150430,H07:H10,HBW,Resident,144.51,18.06375
27,6,20150401,20150430,H16:H19,HBW,Resident,109.45,39.08928571
26,16,20150401,20150430,H16:H19,HBW,Resident,65.36,9.337142857
8,10,20150401,20150430,H07:H10,HBO,Resident,116.37,17.4555
27,31,20150401,20150430,H16:H19,HBO,Resident,43.96,12.56
7,25,20150401,20150430,H07:H10,NHB,Resident,62.59,5.215833333
17,32,20150401,20150430,H07:H10,HBO,Resident,163.3,19.21176471
34,25,20150401,20150430,H07:H10,HBW,Resident,117.21,31.96636364
24,25,20150401,20150430,H07:H10,NHB,Resident,17.78,8.89
24,8,20150401,20150430,H07:H10,NHB,Visitor,45.23,18.092
22,13,20150401,20150430,H07:H10,NHB,Resident,72.35,6.577272727
12,34,20150401,20150430,H16:H19,HBO,Resident,149.47,37.3675
16,32,20150401,20150430,H07:H10,HBO,Resident,83.74,32.20769231
30,10,20150401,20150430,H16:H19,HBO,Resident,86.59,21.6475
7,23,20150401,20150430,H07:H10,HBW,Resident,8.55,8.55
25,7,20150401,20150430,H16:H19,NHB,Visitor,60.27,13.39333333
36,40,20150401,20150430,H07:H10,NHB,Resident,21.87,10.935
13,7,20150401,20150430,H07:H10,HBO,Resident,125.61,47.85142857
25,19,20150401,20150430,H16:H19,HBW,Resident,25.12,9.42
19,21,20150401,20150430,H16:H19,NHB,Visitor,11.28,5.64
23,16,20150401,20150430,H07:H10,HBO,Resident,59.43,5.943
16,23,20150401,20150430,H07:H10,HBO,Resident,35.59,7.118
18,17,20150401,20150430,H07:H10,HBO,Resident,52.39,5.821111111
13,31,20150401,20150430,H07:H10,HBO,Resident,111.88,32.90588235
30,36,20150401,20150430,H16:H19,NHB,Resident,27.99,13.995
13,4,20150401,20150430,H16:H19,NHB,Resident,100.66,46.97466667
33,35,20150401,20150430,H07:H10,HBW,Resident,20.3,10.15
6,35,20150401,20150430,H16:H19,HBO,Resident,16.78,5.593333333
29,25,20150401,20150430,H16:H19,HBO,Resident,30.76,12.304
25,29,20150401,20150430,H16:H19,HBO,Resident,45.36,15.12
24,3,20150401,20150430,H16:H19,NHB,Resident,18.74,4.685
22,14,20150401,20150430,H07:H10,NHB,Visitor,58,6.444444444
39,7,20150401,20150430,H16:H19,HBO,Resident,81.35,20.3375
25,13,20150401,20150430,H16:H19,NHB,Resident,162.68,50.05538462
11,15,20150401,20150430,H16:H19,NHB,Visitor,294.63,27.40744186
13,39,20150401,20150430,H07:H10,NHB,Resident,11.13,7.42
22,10,20150401,20150430,H07:H10,NHB,Visitor,28.72,14.36
35,17,20150401,20150430,H07:H10,HBO,Resident,168.91,42.2275
11,26,20150401,20150430,H07:H10,NHB,Visitor,64.74,14.38666667
26,11,20150401,20150430,H07:H10,NHB,Visitor,28.86,7.215
31,34,20150401,20150430,H16:H19,HBW,Resident,65.78,9.397142857
23,26,20150401,20150430,H16:H19,HBO,Resident,45,9
9,29,20150401,20150430,H16:H19,NHB,Resident,143.15,15.06842105
39,26,20150401,20150430,H16:H19,NHB,Resident,5.52,2.76
17,38,20150401,20150430,H16:H19,HBO,Resident,78.21,39.105
31,11,20150401,20150430,H16:H19,HBO,Resident,238.14,96.54324324
10,8,20150401,20150430,H16:H19,NHB,Visitor,42.42,6.06
11,40,20150401,20150430,H07:H10,HBO,Resident,104.89,6.555625
12,23,20150401,20150430,H16:H19,HBW,Resident,84.39,10.54875
35,38,20150401,20150430,H07:H10,HBW,Resident,60.28,10.04666667
38,35,20150401,20150430,H16:H19,HBW,Resident,20.08,10.04
28,13,20150401,20150430,H07:H10,HBW,Resident,74.24,10.60571429
2,33,20150401,20150430,H07:H10,HBO,Resident,19.01,9.505
2,34,20150401,20150430,H07:H10,HBW,Resident,30.5,2.904761905
37,34,20150401,20150430,H07:H10,HBO,Resident,52.8,8.8
2,26,20150401,20150430,H07:H10,NHB,Visitor,56.86,18.95333333
2,3,20150401,20150430,H07:H10,NHB,Visitor,101.49,21.74785714
24,17,20150401,20150430,H07:H10,NHB,Resident,77.01,23.69538462
36,34,20150401,20150430,H16:H19,HBO,Resident,69.42,6.942
33,15,20150401,20150430,H16:H19,NHB,Resident,151.24,30.248
25,38,20150401,20150430,H07:H10,NHB,Resident,5.52,1.84
13,14,20150401,20150430,H07:H10,NHB,Visitor,432.45,34.875
35,39,20150401,20150430,H16:H19,HBW,Resident,67.72,8.465
37,16,20150401,20150430,H07:H10,HBO,Resident,130.38,9.312857143
35,14,20150401,20150430,H07:H10,HBW,Resident,137.46,8.085882353
27,31,20150401,20150430,H16:H19,NHB,Resident,37.68,15.072
19,2,20150401,20150430,H16:H19,NHB,Resident,317.55,23.09454545
10,30,20150401,20150430,H07:H10,HBO,Resident,38.89,12.96333333
2,15,20150401,20150430,H07:H10,HBO,Resident,123.48,12.7737931
33,24,20150401,20150430,H16:H19,NHB,Visitor,78.42,26.14
31,16,20150401,20150430,H16:H19,HBO,Resident,153.25,29.47115385
26,15,20150401,20150430,H16:H19,HBO,Resident,124.13,70.93142857
12,33,20150401,20150430,H16:H19,NHB,Resident,25.98,6.495
11,26,20150401,20150430,H07:H10,NHB,Resident,274.73,8.862258065
31,24,20150401,20150430,H16:H19,HBW,Resident,10.54,2.635
30,14,20150401,20150430,H07:H10,NHB,Visitor,37.44,14.976
22,30,20150401,20150430,H16:H19,HBO,Resident,58.35,9.725
12,21,20150401,20150430,H07:H10,HBW,Resident,111.5,12.38888889
8,11,20150401,20150430,H16:H19,NHB,Resident,228.7,13.86060606
7,24,20150401,20150430,H16:H19,NHB,Visitor,162.82,20.3525
35,11,20150401,20150430,H16:H19,NHB,Resident,100.84,23.27076923
5,2,20150401,20150430,H16:H19,HBO,Resident,15.26,3.052
13,15,20150401,20150430,H07:H10,NHB,Visitor,76.22,22.866
27,11,20150401,20150430,H07:H10,NHB,Resident,54.17,9.028333333
8,13,20150401,20150430,H16:H19,HBW,Resident,93.67,14.79
2,7,20150401,20150430,H16:H19,NHB,Visitor,116.16,26.80615385
19,6,20150401,20150430,H16:H19,NHB,Resident,67.87,7.541111111
17,22,20150401,20150430,H07:H10,HBO,Resident,78.02,14.18545455
34,9,20150401,20150430,H16:H19,HBO,Resident,76.19,17.58230769
38,22,20150401,20150430,H07:H10,HBO,Resident,38.54,12.84666667
20,10,20150401,20150430,H07:H10,NHB,Resident,181.61,5.341470588
15,12,20150401,20150430,H16:H19,NHB,Resident,215.49,80.80875
15,34,20150401,20150430,H07:H10,NHB,Resident,207.94,61.15882353
24,19,20150401,20150430,H16:H19,NHB,Resident,13.32,2.22
17,39,20150401,20150430,H16:H19,NHB,Resident,173.66,30.20173913
34,30,20150401,20150430,H16:H19,NHB,Resident,34.45,11.48333333
26,31,20150401,20150430,H07:H10,HBW,Resident,137.6,10.58461538
27,14,20150401,20150430,H07:H10,HBW,Resident,148.87,57.25769231
32,12,20150401,20150430,H16:H19,NHB,Resident,46.73,15.57666667
12,20,20150401,20150430,H16:H19,NHB,Visitor,45.25,6.464285714
12,4,20150401,20150430,H16:H19,HBO,Resident,64.17,12.834
15,32,20150401,20150430,H07:H10,HBW,Resident,117.6,30.94736842
32,36,20150401,20150430,H16:H19,NHB,Resident,34.72,14.88
12,34,20150401,20150430,H07:H10,NHB,Resident,59.76,33.2
36,6,20150401,20150430,H16:H19,HBW,Resident,66.2,24.825
19,15,20150401,20150430,H07:H10,HBW,Resident,25.57,4.261666667
24,36,20150401,20150430,H16:H19,NHB,Resident,51.22,5.691111111
15,34,20150401,20150430,H16:H19,HBO,Resident,108.91,24.20222222
15,31,20150401,20150430,H07:H10,NHB,Visitor,26.63,6.6575
24,33,20150401,20150430,H16:H19,NHB,Visitor,75.41,22.623
32,14,20150401,20150430,H07:H10,NHB,Visitor,99.21,36.07636364
28,31,20150401,20150430,H07:H10,NHB,Resident,92.78,18.556
5,14,20150401,20150430,H07:H10,NHB,Resident,245.12,23.72129032
26,25,20150401,20150430,H07:H10,HBO,Resident,27.02,9.006666667
